text,actors,directors,label
what is the pixar film that features a small robot who picks up trash and meets a futuristic robot,[],['pixar'],1
what is the pixar movie about an old man who attaches balloons to his house and sees the world,[],['pixar'],1
what is the post apocalyptic movie that stars a lone man who fights his way across america,[],[],1
what is the quentin tarantino masterpiece depicting a failed bank robbery that would be considered one of tarantino s first hits,[],"['quentin tarantino', 'tarantino']",1
what is the quentin tarantino movie where all of the main characters are called by colors,[],['quentin tarantino'],0
what is the real life name of will smith s co star in the men in black movies,['will smith'],[],1
what is the really sad movie about a disfigured man who is saved by some doctor and dies by laying on his back,[],[],0
what is the reboot of a popular marvel series about a young professor x and magento and chronicles how they first met played by james mcavoy and michael fassbender respectively,"['james mcavoy', 'michael fassbender']",[],1
what is the reboot of a superhero movie starring james mcavoy and michael fassbender as professor x and magento respectively,"['james mcavoy', 'michael fassbender']",[],0
what is the ridley scott movie set in the future about androids seeking a longer life,[],['ridley scott'],1
what is the ridley scott space horror about a spaceship crew trapped with the perfect extraterrestrial killing machine,[],['ridley scott'],1
what is the robert deniro movie where he plays a soldier who is caught by the enemy and forced into russian roulette,['robert deniro'],[],1
what is the romantic comedy movie starring emma stone where she is inspired by the scarlet letter,['emma stone'],[],1
what is the romantic comedy movie starring justin timberlake and mila kunis where they pursue a sexual relationship,"['justin timberlake', 'mila kunis']",[],1
what is the romantic comedy movie where two people get together as friends with benefits,[],[],1
what is the romantic drama movie about a marine falling in love with a conservative college girl,[],[],1
what is the romantic drama movie starring zac efron featuring a man looking for his lucky charm,['zac efron'],[],1
what is the romantic drama movie that has rachel mcadams and channing tatum where she gets in a coma,"['rachel mcadams', 'channing tatum']",[],1
what is the romantic drama that centers on tyler and ally where tyler s brother committed suicide,[],[],1
what is the russell crowe movie where he plays a bruiser cop and about corrupt police,['russell crowe'],[],1
what is the russell crowe movie where he plays a poor boxer and is based on a true story,['russell crowe'],[],0
what is the saga of luke skywalker princess leia han solo and their battle against darth vadar and the emperor,[],[],1
what is the scary movie about a writer who finds films giving new insight into a murder,[],[],1
what is the scary movie where a young woman is trapped inside her family s lakeside retreat,[],[],0
what is the second movie to a family animated movie that has singing and dancing penguins,[],[],1
what is the second movie to a famous family animated film about zoo animals who have left new york,[],[],1
what is the second movie to a pixar animated film that features lightning mcqueen and mater,[],[],1
what is the second movie to an animated family movie where zoo animals have escaped,[],[],0
what is the second movie to the movie where three men drink too much and have crazy things happen,[],[],0
what is the second to a movie series about a boy named sean who goes to find his grandpa,[],[],0
what is the second to a series of scary movies where the camera is filmed by hand,[],[],0
what is the sequel to a famous adult comedy movie that involves three guys who drink too much and have crazy times,[],[],0
what is the sequel to a famous family animated movie series that features zoo animals who have escaped from new york,[],[],1
what is the sequel to ridley scott s eponymous sci fi thriller classic starring sigourney weaver and a rather large non human being,['sigourney weaver'],['ridley scott'],1
